DateTime,SENTIMENT,change
2022-02-12 15:40:00,3.0,0.13999939
2022-02-12 15:45:00,2.5714285714285716,-0.419998169
2022-02-12 15:50:00,2.6,0.399505615
2022-02-12 15:55:00,3.0,0.440002441
2022-05-12 09:30:00,1.0,0.352890015
2022-05-12 09:35:00,3.75,0.070007324
2022-05-12 09:40:00,2.75,-0.675308228
2022-05-12 09:45:00,3.2222222222222223,-1.770004272
2022-05-12 09:50:00,4.428571428571429,-0.632797241
2022-05-12 09:55:00,5.0,-0.484313965
2022-05-12 10:00:00,3.4545454545454546,0.098800659
2022-05-12 10:05:00,3.2,-1.669998169
2022-05-12 10:10:00,1.0,0.61529541
2022-05-12 10:15:00,3.0,-0.205001831
2022-05-12 10:20:00,4.2,0.193389893
2022-05-12 10:25:00,2.2,0.148010254
2022-05-12 10:30:00,3.0,-0.380004883
2022-05-12 10:35:00,3.75,0.649887085
2022-05-12 10:40:00,1.0,0.51499939
2022-05-12 10:45:00,3.5,0.280105591
2022-05-12 10:50:00,3.2,-1.260101318
2022-05-12 10:55:00,3.5555555555555554,1.369995117
2022-05-12 11:00:00,1.9,0.239898682
2022-05-12 11:05:00,3.5,0.607696533
2022-05-12 11:10:00,3.5714285714285716,-0.166992188
2022-05-12 11:15:00,3.3846153846153846,-0.955001831
2022-05-12 11:20:00,3.0,-0.198486328
2022-05-12 11:25:00,3.0,-0.280395508
2022-05-12 11:30:00,2.3333333333333335,-0.675003052
2022-05-12 11:35:00,2.75,0.199996948
2022-05-12 11:40:00,2.0,0.025009155
2022-05-12 11:45:00,5.0,-0.440093994
2022-05-12 11:50:00,2.8333333333333335,0.129989624
2022-05-12 11:55:00,4.0,-0.360595703
2022-05-12 12:00:00,1.6666666666666667,-0.260009766
2022-05-12 12:05:00,3.0,0.439987183
2022-05-12 12:10:00,2.888888888888889,-0.145095825
2022-05-12 12:15:00,2.3333333333333335,0.38999939
2022-05-12 12:20:00,1.0,0.220001221
2022-05-12 12:25:00,1.5714285714285714,-0.759994507
2022-05-12 12:30:00,3.6666666666666665,-0.541595459
2022-05-12 12:35:00,2.0,-0.029998779
2022-05-12 12:40:00,1.0909090909090908,0.182495117
2022-05-12 12:45:00,3.3333333333333335,0.074401855
2022-05-12 12:50:00,3.25,-0.910003662
2022-05-12 12:55:00,3.875,0.171295166
2022-05-12 13:00:00,3.2857142857142856,-0.25
2022-05-12 13:05:00,3.5,0.454299927
2022-05-12 13:10:00,1.25,-0.057495117
