DateTime,change
2022-12-07 20:15:00,
2022-12-07 20:20:00,
2022-12-07 20:25:00,
2022-12-07 20:30:00,
2022-12-07 20:35:00,
2022-12-07 20:40:00,
2022-12-07 20:45:00,
2022-12-07 20:50:00,
2022-12-07 20:55:00,
2022-12-07 21:00:00,
2022-12-07 21:05:00,
2022-12-07 21:10:00,
2022-12-07 21:15:00,
2022-12-07 21:20:00,
2022-12-07 21:25:00,
2022-12-07 21:30:00,
2022-12-07 21:35:00,
2022-12-07 21:40:00,
2022-12-07 21:45:00,
2022-12-07 21:50:00,
2022-12-07 21:55:00,
2022-12-07 22:00:00,
2022-12-07 22:05:00,
2022-12-07 22:10:00,
2022-12-07 22:15:00,
2022-12-07 22:20:00,
2022-12-07 22:25:00,
2022-12-07 22:30:00,
2022-12-07 22:35:00,
2022-12-07 22:40:00,
2022-12-07 22:45:00,
2022-12-07 22:50:00,
2022-12-07 22:55:00,
2022-12-07 23:00:00,
2022-12-07 23:05:00,
2022-12-07 23:10:00,
2022-12-07 23:15:00,
2022-12-07 23:20:00,
2022-12-07 23:25:00,
2022-12-07 23:30:00,
2022-12-07 23:35:00,
2022-12-07 23:40:00,
2022-12-07 23:45:00,
2022-12-07 23:50:00,
2022-12-07 23:55:00,
2022-12-08 00:00:00,
2022-12-08 00:05:00,
2022-12-08 00:10:00,
2022-12-08 00:15:00,
2022-12-08 00:20:00,
2022-12-08 00:25:00,
2022-12-08 00:30:00,
2022-12-08 00:35:00,
2022-12-08 00:40:00,
2022-12-08 00:45:00,
2022-12-08 00:50:00,
2022-12-08 00:55:00,
2022-12-08 01:00:00,
2022-12-08 01:05:00,
2022-12-08 01:10:00,
2022-12-08 01:15:00,
2022-12-08 01:20:00,
2022-12-08 01:25:00,
2022-12-08 01:30:00,
2022-12-08 01:35:00,
2022-12-08 01:40:00,
2022-12-08 01:45:00,
2022-12-08 01:50:00,
2022-12-08 01:55:00,
2022-12-08 02:00:00,
2022-12-08 02:05:00,
2022-12-08 02:10:00,
2022-12-08 02:15:00,
2022-12-08 02:20:00,
2022-12-08 02:25:00,
2022-12-08 02:30:00,
2022-12-08 02:35:00,
2022-12-08 02:40:00,
2022-12-08 02:45:00,
2022-12-08 02:50:00,
2022-12-08 02:55:00,
2022-12-08 03:00:00,
2022-12-08 03:05:00,
2022-12-08 03:10:00,
2022-12-08 03:15:00,
2022-12-08 03:20:00,
2022-12-08 03:25:00,
2022-12-08 03:30:00,
2022-12-08 03:35:00,
2022-12-08 03:40:00,
2022-12-08 03:45:00,
2022-12-08 03:50:00,
2022-12-08 03:55:00,
2022-12-08 04:00:00,
2022-12-08 04:05:00,
2022-12-08 04:10:00,
2022-12-08 04:15:00,
2022-12-08 04:20:00,
2022-12-08 04:25:00,
2022-12-08 04:30:00,
2022-12-08 04:35:00,
2022-12-08 04:40:00,
2022-12-08 04:45:00,
2022-12-08 04:50:00,
2022-12-08 04:55:00,
2022-12-08 05:00:00,
2022-12-08 05:05:00,
2022-12-08 05:10:00,
2022-12-08 05:15:00,
2022-12-08 05:20:00,
2022-12-08 05:25:00,
2022-12-08 05:30:00,
2022-12-08 05:35:00,
2022-12-08 05:40:00,
2022-12-08 05:45:00,
2022-12-08 05:50:00,
2022-12-08 05:55:00,
2022-12-08 06:00:00,
2022-12-08 06:05:00,
2022-12-08 06:10:00,
2022-12-08 06:15:00,
2022-12-08 06:20:00,
2022-12-08 06:25:00,
2022-12-08 06:30:00,
2022-12-08 06:35:00,
2022-12-08 06:40:00,
2022-12-08 06:45:00,
2022-12-08 06:50:00,
2022-12-08 06:55:00,
2022-12-08 07:00:00,
2022-12-08 07:05:00,
2022-12-08 07:10:00,
2022-12-08 07:15:00,
2022-12-08 07:20:00,
2022-12-08 07:25:00,
2022-12-08 07:30:00,
2022-12-08 07:35:00,
2022-12-08 07:40:00,
2022-12-08 07:45:00,
2022-12-08 07:50:00,
2022-12-08 07:55:00,
2022-12-08 08:00:00,
2022-12-08 08:05:00,
2022-12-08 08:10:00,
2022-12-08 08:15:00,
2022-12-08 08:20:00,
2022-12-08 08:25:00,
2022-12-08 08:30:00,
2022-12-08 08:35:00,
2022-12-08 08:40:00,
2022-12-08 08:45:00,
2022-12-08 08:50:00,
2022-12-08 08:55:00,
2022-12-08 09:00:00,
2022-12-08 09:05:00,
2022-12-08 09:10:00,
2022-12-08 09:15:00,
2022-12-08 09:20:00,
2022-12-08 09:25:00,
2022-12-08 09:30:00,-0.1183013916015625
2022-12-08 09:35:00,-1.209991455078125
2022-12-08 09:40:00,-1.0861053466796875
2022-12-08 09:45:00,0.9000091552734375
2022-12-08 09:50:00,1.2649993896484375
2022-12-08 09:55:00,1.125
2022-12-08 10:00:00,0.399993896484375
2022-12-08 10:05:00,1.099395751953125
2022-12-08 10:10:00,-0.095306396484375
2022-12-08 10:15:00,-0.982391357421875
2022-12-08 10:20:00,-0.100006103515625
2022-12-08 10:25:00,1.2899932861328125
2022-12-08 10:30:00,-0.1063079833984375
2022-12-08 10:35:00,0.044708251953125
2022-12-08 10:40:00,-0.5500946044921875
2022-12-08 10:45:00,-0.652496337890625
2022-12-08 10:50:00,-0.459991455078125
2022-12-08 10:55:00,-0.625
2022-12-08 11:00:00,-0.7584991455078125
2022-12-08 11:05:00,-0.5510101318359375
2022-12-08 11:10:00,0.739501953125
2022-12-08 11:15:00,-0.6349945068359375
2022-12-08 11:20:00,-0.2599945068359375
2022-12-08 11:25:00,0.293701171875
2022-12-08 11:30:00,-0.915008544921875
2022-12-08 11:35:00,0.6201019287109375
2022-12-08 11:40:00,-0.0800018310546875
2022-12-08 11:45:00,0.5699920654296875
2022-12-08 11:50:00,0.069000244140625
2022-12-08 11:55:00,-0.4799957275390625
2022-12-08 12:00:00,-0.434906005859375
2022-12-08 12:05:00,0.345001220703125
2022-12-08 12:10:00,-0.49859619140625
2022-12-08 12:15:00,0.0146026611328125
2022-12-08 12:20:00,0.0413055419921875
2022-12-08 12:25:00,-0.0250091552734375
2022-12-08 12:30:00,0.10589599609375
2022-12-08 12:35:00,-0.30010986328125
2022-12-08 12:40:00,0.4000091552734375
2022-12-08 12:45:00,0.76910400390625
2022-12-08 12:50:00,0.19000244140625
2022-12-08 12:55:00,0.2350006103515625
2022-12-08 13:00:00,-0.210906982421875
2022-12-08 13:05:00,0.8009033203125
2022-12-08 13:10:00,0.190093994140625
2022-12-08 13:15:00,0.165008544921875
2022-12-08 13:20:00,-0.1515045166015625
2022-12-08 13:25:00,0.7180023193359375
2022-12-08 13:30:00,0.0399017333984375
2022-12-08 13:35:00,0.5825042724609375
2022-12-08 13:40:00,-0.070098876953125
2022-12-08 13:45:00,-0.26629638671875
2022-12-08 13:50:00,-0.7899932861328125
2022-12-08 13:55:00,-0.2700042724609375
2022-12-08 14:00:00,-0.47509765625
2022-12-08 14:05:00,0.022491455078125
2022-12-08 14:10:00,0.5099945068359375
2022-12-08 14:15:00,0.437408447265625
2022-12-08 14:20:00,0.0800018310546875
2022-12-08 14:25:00,-0.2230072021484375
2022-12-08 14:30:00,-0.3690032958984375
2022-12-08 14:35:00,0.8079986572265625
2022-12-08 14:40:00,0.019989013671875
2022-12-08 14:45:00,0.323699951171875
2022-12-08 14:50:00,0.6638031005859375
2022-12-08 14:55:00,-0.5500030517578125
2022-12-08 15:00:00,0.0550079345703125
2022-12-08 15:05:00,0.08709716796875
2022-12-08 15:10:00,-0.265594482421875
2022-12-08 15:15:00,0.389892578125
2022-12-08 15:20:00,0.2199859619140625
2022-12-08 15:25:00,0.040008544921875
2022-12-08 15:30:00,-0.170013427734375
2022-12-08 15:35:00,-0.2798004150390625
2022-12-08 15:40:00,0.0117950439453125
2022-12-08 15:45:00,-0.3686981201171875
2022-12-08 15:50:00,0.279998779296875
2022-12-08 15:55:00,0.0146026611328125
2022-12-08 16:00:00,
2022-12-08 16:05:00,
2022-12-08 16:10:00,
2022-12-08 16:15:00,
2022-12-08 16:20:00,
2022-12-08 16:25:00,
2022-12-08 16:30:00,
2022-12-08 16:35:00,
2022-12-08 16:40:00,
2022-12-08 16:45:00,
2022-12-08 16:50:00,
2022-12-08 16:55:00,
2022-12-08 17:00:00,
2022-12-08 17:05:00,
2022-12-08 17:10:00,
2022-12-08 17:15:00,
2022-12-08 17:20:00,
2022-12-08 17:25:00,
2022-12-08 17:30:00,
2022-12-08 17:35:00,
2022-12-08 17:40:00,
2022-12-08 17:45:00,
2022-12-08 17:50:00,
2022-12-08 17:55:00,
2022-12-08 18:00:00,
2022-12-08 18:05:00,
2022-12-08 18:10:00,
2022-12-08 18:15:00,
2022-12-08 18:20:00,
2022-12-08 18:25:00,
2022-12-08 18:30:00,
2022-12-08 18:35:00,
2022-12-08 18:40:00,
2022-12-08 18:45:00,
2022-12-08 18:50:00,
2022-12-08 18:55:00,
2022-12-08 19:00:00,
2022-12-08 19:05:00,
2022-12-08 19:10:00,
2022-12-08 19:15:00,
2022-12-08 19:20:00,
2022-12-08 19:25:00,
2022-12-08 19:30:00,
2022-12-08 19:35:00,
2022-12-08 19:40:00,
2022-12-08 19:45:00,
2022-12-08 19:50:00,
2022-12-08 19:55:00,
2022-12-08 20:00:00,
2022-12-08 20:05:00,
2022-12-08 20:10:00,
2022-12-08 20:15:00,
2022-12-08 20:20:00,
2022-12-08 20:25:00,
2022-12-08 20:30:00,
2022-12-08 20:35:00,
2022-12-08 20:40:00,
2022-12-08 20:45:00,
2022-12-08 20:50:00,
2022-12-08 20:55:00,
2022-12-08 21:00:00,
2022-12-08 21:05:00,
2022-12-08 21:10:00,
2022-12-08 21:15:00,
2022-12-08 21:20:00,
2022-12-08 21:25:00,
2022-12-08 21:30:00,
2022-12-08 21:35:00,
2022-12-08 21:40:00,
2022-12-08 21:45:00,
2022-12-08 21:50:00,
2022-12-08 21:55:00,
2022-12-08 22:00:00,
2022-12-08 22:05:00,
2022-12-08 22:10:00,
2022-12-08 22:15:00,
2022-12-08 22:20:00,
2022-12-08 22:25:00,
2022-12-08 22:30:00,
2022-12-08 22:35:00,
2022-12-08 22:40:00,
2022-12-08 22:45:00,
2022-12-08 22:50:00,
2022-12-08 22:55:00,
2022-12-08 23:00:00,
2022-12-08 23:05:00,
2022-12-08 23:10:00,
2022-12-08 23:15:00,
2022-12-08 23:20:00,
2022-12-08 23:25:00,
2022-12-08 23:30:00,
2022-12-08 23:35:00,
2022-12-08 23:40:00,
2022-12-08 23:45:00,
2022-12-08 23:50:00,
2022-12-08 23:55:00,
2022-12-09 00:00:00,
2022-12-09 00:05:00,
2022-12-09 00:10:00,
2022-12-09 00:15:00,
2022-12-09 00:20:00,
2022-12-09 00:25:00,
2022-12-09 00:30:00,
2022-12-09 00:35:00,
2022-12-09 00:40:00,
2022-12-09 00:45:00,
2022-12-09 00:50:00,
2022-12-09 00:55:00,
2022-12-09 01:00:00,
2022-12-09 01:05:00,
2022-12-09 01:10:00,
2022-12-09 01:15:00,
2022-12-09 01:20:00,
2022-12-09 01:25:00,
2022-12-09 01:30:00,
2022-12-09 01:35:00,
2022-12-09 01:40:00,
2022-12-09 01:45:00,
2022-12-09 01:50:00,
2022-12-09 01:55:00,
2022-12-09 02:00:00,
2022-12-09 02:05:00,
2022-12-09 02:10:00,
2022-12-09 02:15:00,
2022-12-09 02:20:00,
2022-12-09 02:25:00,
2022-12-09 02:30:00,
2022-12-09 02:35:00,
2022-12-09 02:40:00,
2022-12-09 02:45:00,
2022-12-09 02:50:00,
2022-12-09 02:55:00,
2022-12-09 03:00:00,
2022-12-09 03:05:00,
2022-12-09 03:10:00,
2022-12-09 03:15:00,
2022-12-09 03:20:00,
2022-12-09 03:25:00,
2022-12-09 03:30:00,
2022-12-09 03:35:00,
2022-12-09 03:40:00,
2022-12-09 03:45:00,
2022-12-09 03:50:00,
2022-12-09 03:55:00,
2022-12-09 04:00:00,
2022-12-09 04:05:00,
2022-12-09 04:10:00,
2022-12-09 04:15:00,
2022-12-09 04:20:00,
2022-12-09 04:25:00,
2022-12-09 04:30:00,
2022-12-09 04:35:00,
2022-12-09 04:40:00,
2022-12-09 04:45:00,
2022-12-09 04:50:00,
2022-12-09 04:55:00,
2022-12-09 05:00:00,
2022-12-09 05:05:00,
2022-12-09 05:10:00,
2022-12-09 05:15:00,
2022-12-09 05:20:00,
2022-12-09 05:25:00,
2022-12-09 05:30:00,
2022-12-09 05:35:00,
2022-12-09 05:40:00,
2022-12-09 05:45:00,
2022-12-09 05:50:00,
2022-12-09 05:55:00,
2022-12-09 06:00:00,
2022-12-09 06:05:00,
2022-12-09 06:10:00,
2022-12-09 06:15:00,
2022-12-09 06:20:00,
2022-12-09 06:25:00,
2022-12-09 06:30:00,
2022-12-09 06:35:00,
2022-12-09 06:40:00,
2022-12-09 06:45:00,
2022-12-09 06:50:00,
2022-12-09 06:55:00,
2022-12-09 07:00:00,
2022-12-09 07:05:00,
2022-12-09 07:10:00,
2022-12-09 07:15:00,
2022-12-09 07:20:00,
2022-12-09 07:25:00,
2022-12-09 07:30:00,
2022-12-09 07:35:00,
2022-12-09 07:40:00,
2022-12-09 07:45:00,
2022-12-09 07:50:00,
2022-12-09 07:55:00,
2022-12-09 08:00:00,
2022-12-09 08:05:00,
2022-12-09 08:10:00,
2022-12-09 08:15:00,
2022-12-09 08:20:00,
2022-12-09 08:25:00,
2022-12-09 08:30:00,
2022-12-09 08:35:00,
2022-12-09 08:40:00,
2022-12-09 08:45:00,
2022-12-09 08:50:00,
2022-12-09 08:55:00,
2022-12-09 09:00:00,
2022-12-09 09:05:00,
2022-12-09 09:10:00,
2022-12-09 09:15:00,
2022-12-09 09:20:00,
2022-12-09 09:25:00,
2022-12-09 09:30:00,0.9499969482421875
2022-12-09 09:35:00,2.0300140380859375
2022-12-09 09:40:00,2.237701416015625
2022-12-09 09:45:00,0.0
2022-12-09 09:50:00,-2.0749969482421875
2022-12-09 09:55:00,1.0009918212890625
2022-12-09 10:00:00,-0.1692047119140625
2022-12-09 10:05:00,0.029998779296875
2022-12-09 10:10:00,0.5659942626953125
2022-12-09 10:15:00,-0.431396484375
2022-12-09 10:20:00,0.226287841796875
2022-12-09 10:25:00,0.941009521484375
2022-12-09 10:30:00,0.580108642578125
2022-12-09 10:35:00,0.6599884033203125
2022-12-09 10:40:00,-0.029998779296875
2022-12-09 10:45:00,-0.274993896484375
2022-12-09 10:50:00,0.8520965576171875
2022-12-09 10:55:00,1.0399932861328125
2022-12-09 11:00:00,-0.092498779296875
2022-12-09 11:05:00,-1.08990478515625
2022-12-09 11:10:00,-0.230010986328125
2022-12-09 11:15:00,-0.2100067138671875
2022-12-09 11:20:00,0.45989990234375
2022-12-09 11:25:00,0.3184051513671875
2022-12-09 11:30:00,-0.0684967041015625
2022-12-09 11:35:00,-0.36309814453125
2022-12-09 11:40:00,0.1526031494140625
2022-12-09 11:45:00,0.2299957275390625
2022-12-09 11:50:00,0.2949981689453125
2022-12-09 11:55:00,0.1941986083984375
2022-12-09 12:00:00,0.024993896484375
2022-12-09 12:05:00,0.0889892578125
2022-12-09 12:10:00,0.1450042724609375
2022-12-09 12:15:00,0.0149993896484375
2022-12-09 12:20:00,-0.4600067138671875
2022-12-09 12:25:00,0.429901123046875
2022-12-09 12:30:00,-0.2100067138671875
2022-12-09 12:35:00,0.6450042724609375
2022-12-09 12:40:00,-0.6287994384765625
2022-12-09 12:45:00,-0.486602783203125
2022-12-09 12:50:00,-0.739990234375
2022-12-09 12:55:00,-0.0900115966796875
2022-12-09 13:00:00,-0.6399993896484375
2022-12-09 13:05:00,-0.190093994140625
2022-12-09 13:10:00,-0.5106048583984375
2022-12-09 13:15:00,0.5149993896484375
2022-12-09 13:20:00,-0.9604949951171875
2022-12-09 13:25:00,0.2545928955078125
2022-12-09 13:30:00,0.9770965576171875
2022-12-09 13:35:00,0.19000244140625
2022-12-09 13:40:00,0.260009765625
2022-12-09 13:45:00,-0.2480010986328125
2022-12-09 13:50:00,0.2239990234375
2022-12-09 13:55:00,0.0800933837890625
2022-12-09 14:00:00,-0.1519927978515625
2022-12-09 14:05:00,0.043304443359375
2022-12-09 14:10:00,0.6587066650390625
2022-12-09 14:15:00,0.149993896484375
2022-12-09 14:20:00,0.1072998046875
2022-12-09 14:25:00,0.1028900146484375
2022-12-09 14:30:00,0.1399993896484375
2022-12-09 14:35:00,-0.2675018310546875
2022-12-09 14:40:00,-0.6300048828125
2022-12-09 14:45:00,0.4987945556640625
2022-12-09 14:50:00,-0.230010986328125
2022-12-09 14:55:00,0.1100006103515625
2022-12-09 15:00:00,0.1500091552734375
2022-12-09 15:05:00,-0.3047943115234375
2022-12-09 15:10:00,-0.114990234375
2022-12-09 15:15:00,-0.0699920654296875
2022-12-09 15:20:00,-0.3050079345703125
2022-12-09 15:25:00,0.10009765625
2022-12-09 15:30:00,-0.0099945068359375
2022-12-09 15:35:00,-0.4000091552734375
2022-12-09 15:40:00,-0.4375
2022-12-09 15:45:00,0.0149993896484375
2022-12-09 15:50:00,-0.57000732421875
2022-12-09 15:55:00,0.10009765625
2022-12-09 16:00:00,
2022-12-09 16:05:00,
2022-12-09 16:10:00,
2022-12-09 16:15:00,
2022-12-09 16:20:00,
2022-12-09 16:25:00,
2022-12-09 16:30:00,
2022-12-09 16:35:00,
2022-12-09 16:40:00,
2022-12-09 16:45:00,
2022-12-09 16:50:00,
2022-12-09 16:55:00,
2022-12-09 17:00:00,
2022-12-09 17:05:00,
2022-12-09 17:10:00,
2022-12-09 17:15:00,
2022-12-09 17:20:00,
2022-12-09 17:25:00,
2022-12-09 17:30:00,
2022-12-09 17:35:00,
2022-12-09 17:40:00,
2022-12-09 17:45:00,
2022-12-09 17:50:00,
2022-12-09 17:55:00,
2022-12-09 18:00:00,
2022-12-09 18:05:00,
2022-12-09 18:10:00,
2022-12-09 18:15:00,
2022-12-09 18:20:00,
2022-12-09 18:25:00,
2022-12-09 18:30:00,
2022-12-09 18:35:00,
2022-12-09 18:40:00,
2022-12-09 18:45:00,
2022-12-09 18:50:00,
2022-12-09 18:55:00,
2022-12-09 19:00:00,
2022-12-09 19:05:00,
2022-12-09 19:10:00,
2022-12-09 19:15:00,
2022-12-09 19:20:00,
2022-12-09 19:25:00,
2022-12-09 19:30:00,
2022-12-09 19:35:00,
2022-12-09 19:40:00,
2022-12-09 19:45:00,
2022-12-09 19:50:00,
2022-12-09 19:55:00,
2022-12-09 20:00:00,
2022-12-09 20:05:00,
2022-12-09 20:10:00,
2022-12-09 20:15:00,
2022-12-09 20:20:00,
2022-12-09 20:25:00,
2022-12-09 20:30:00,
2022-12-09 20:35:00,
2022-12-09 20:40:00,
2022-12-09 20:45:00,
2022-12-09 20:50:00,
2022-12-09 20:55:00,
2022-12-09 21:00:00,
2022-12-09 21:05:00,
2022-12-09 21:10:00,
2022-12-09 21:15:00,
2022-12-09 21:20:00,
2022-12-09 21:25:00,
2022-12-09 21:30:00,
2022-12-09 21:35:00,
2022-12-09 21:40:00,
2022-12-09 21:45:00,
2022-12-09 21:50:00,
2022-12-09 21:55:00,
2022-12-09 22:00:00,
2022-12-09 22:05:00,
2022-12-09 22:10:00,
2022-12-09 22:15:00,
2022-12-09 22:20:00,
2022-12-09 22:25:00,
2022-12-09 22:30:00,
2022-12-09 22:35:00,
2022-12-09 22:40:00,
2022-12-09 22:45:00,
2022-12-09 22:50:00,
2022-12-09 22:55:00,
2022-12-09 23:00:00,
2022-12-09 23:05:00,
2022-12-09 23:10:00,
2022-12-09 23:15:00,
2022-12-09 23:20:00,
2022-12-09 23:25:00,
2022-12-09 23:30:00,
2022-12-09 23:35:00,
2022-12-09 23:40:00,
2022-12-09 23:45:00,
2022-12-09 23:50:00,
2022-12-09 23:55:00,
2022-12-10 00:00:00,
2022-12-10 00:05:00,
2022-12-10 00:10:00,
2022-12-10 00:15:00,
2022-12-10 00:20:00,
2022-12-10 00:25:00,
2022-12-10 00:30:00,
2022-12-10 00:35:00,
2022-12-10 00:40:00,
2022-12-10 00:45:00,
2022-12-10 00:50:00,
2022-12-10 00:55:00,
2022-12-10 01:00:00,
2022-12-10 01:05:00,
2022-12-10 01:10:00,
2022-12-10 01:15:00,
2022-12-10 01:20:00,
2022-12-10 01:25:00,
2022-12-10 01:30:00,
2022-12-10 01:35:00,
2022-12-10 01:40:00,
2022-12-10 01:45:00,
2022-12-10 01:50:00,
2022-12-10 01:55:00,
2022-12-10 02:00:00,
2022-12-10 02:05:00,
2022-12-10 02:10:00,
2022-12-10 02:15:00,
2022-12-10 02:20:00,
2022-12-10 02:25:00,
2022-12-10 02:30:00,
2022-12-10 02:35:00,
2022-12-10 02:40:00,
2022-12-10 02:45:00,
2022-12-10 02:50:00,
2022-12-10 02:55:00,
2022-12-10 03:00:00,
2022-12-10 03:05:00,
2022-12-10 03:10:00,
2022-12-10 03:15:00,
2022-12-10 03:20:00,
2022-12-10 03:25:00,
2022-12-10 03:30:00,
2022-12-10 03:35:00,
2022-12-10 03:40:00,
2022-12-10 03:45:00,
2022-12-10 03:50:00,
2022-12-10 03:55:00,
2022-12-10 04:00:00,
2022-12-10 04:05:00,
2022-12-10 04:10:00,
2022-12-10 04:15:00,
2022-12-10 04:20:00,
2022-12-10 04:25:00,
2022-12-10 04:30:00,
2022-12-10 04:35:00,
2022-12-10 04:40:00,
2022-12-10 04:45:00,
2022-12-10 04:50:00,
2022-12-10 04:55:00,
2022-12-10 05:00:00,
2022-12-10 05:05:00,
2022-12-10 05:10:00,
2022-12-10 05:15:00,
2022-12-10 05:20:00,
2022-12-10 05:25:00,
2022-12-10 05:30:00,
2022-12-10 05:35:00,
2022-12-10 05:40:00,
2022-12-10 05:45:00,
2022-12-10 05:50:00,
2022-12-10 05:55:00,
2022-12-10 06:00:00,
2022-12-10 06:05:00,
2022-12-10 06:10:00,
2022-12-10 06:15:00,
2022-12-10 06:20:00,
2022-12-10 06:25:00,
2022-12-10 06:30:00,
2022-12-10 06:35:00,
2022-12-10 06:40:00,
2022-12-10 06:45:00,
2022-12-10 06:50:00,
2022-12-10 06:55:00,
2022-12-10 07:00:00,
2022-12-10 07:05:00,
2022-12-10 07:10:00,
2022-12-10 07:15:00,
2022-12-10 07:20:00,
2022-12-10 07:25:00,
2022-12-10 07:30:00,
2022-12-10 07:35:00,
2022-12-10 07:40:00,
2022-12-10 07:45:00,
2022-12-10 07:50:00,
2022-12-10 07:55:00,
2022-12-10 08:00:00,
2022-12-10 08:05:00,
2022-12-10 08:10:00,
2022-12-10 08:15:00,
2022-12-10 08:20:00,
2022-12-10 08:25:00,
2022-12-10 08:30:00,
2022-12-10 08:35:00,
2022-12-10 08:40:00,
2022-12-10 08:45:00,
2022-12-10 08:50:00,
2022-12-10 08:55:00,
2022-12-10 09:00:00,
2022-12-10 09:05:00,
2022-12-10 09:10:00,
2022-12-10 09:15:00,
2022-12-10 09:20:00,
2022-12-10 09:25:00,
2022-12-10 09:30:00,
2022-12-10 09:35:00,
2022-12-10 09:40:00,
2022-12-10 09:45:00,
2022-12-10 09:50:00,
2022-12-10 09:55:00,
2022-12-10 10:00:00,
2022-12-10 10:05:00,
2022-12-10 10:10:00,
2022-12-10 10:15:00,
2022-12-10 10:20:00,
2022-12-10 10:25:00,
2022-12-10 10:30:00,
2022-12-10 10:35:00,
2022-12-10 10:40:00,
2022-12-10 10:45:00,
2022-12-10 10:50:00,
2022-12-10 10:55:00,
2022-12-10 11:00:00,
2022-12-10 11:05:00,
2022-12-10 11:10:00,
2022-12-10 11:15:00,
2022-12-10 11:20:00,
2022-12-10 11:25:00,
2022-12-10 11:30:00,
2022-12-10 11:35:00,
2022-12-10 11:40:00,
2022-12-10 11:45:00,
2022-12-10 11:50:00,
2022-12-10 11:55:00,
2022-12-10 12:00:00,
2022-12-10 12:05:00,
2022-12-10 12:10:00,
2022-12-10 12:15:00,
2022-12-10 12:20:00,
2022-12-10 12:25:00,
2022-12-10 12:30:00,
2022-12-10 12:35:00,
2022-12-10 12:40:00,
2022-12-10 12:45:00,
2022-12-10 12:50:00,
2022-12-10 12:55:00,
2022-12-10 13:00:00,
2022-12-10 13:05:00,
2022-12-10 13:10:00,
2022-12-10 13:15:00,
2022-12-10 13:20:00,
2022-12-10 13:25:00,
2022-12-10 13:30:00,
2022-12-10 13:35:00,
2022-12-10 13:40:00,
2022-12-10 13:45:00,
2022-12-10 13:50:00,
2022-12-10 13:55:00,
2022-12-10 14:00:00,
2022-12-10 14:05:00,
2022-12-10 14:10:00,
2022-12-10 14:15:00,
2022-12-10 14:20:00,
2022-12-10 14:25:00,
2022-12-10 14:30:00,
2022-12-10 14:35:00,
2022-12-10 14:40:00,
2022-12-10 14:45:00,
2022-12-10 14:50:00,
2022-12-10 14:55:00,
2022-12-10 15:00:00,
2022-12-10 15:05:00,
2022-12-10 15:10:00,
2022-12-10 15:15:00,
2022-12-10 15:20:00,
2022-12-10 15:25:00,
2022-12-10 15:30:00,
2022-12-10 15:35:00,
2022-12-10 15:40:00,
2022-12-10 15:45:00,
2022-12-10 15:50:00,
2022-12-10 15:55:00,
2022-12-10 16:00:00,
2022-12-10 16:05:00,
2022-12-10 16:10:00,
2022-12-10 16:15:00,
2022-12-10 16:20:00,
2022-12-10 16:25:00,
2022-12-10 16:30:00,
2022-12-10 16:35:00,
2022-12-10 16:40:00,
2022-12-10 16:45:00,
2022-12-10 16:50:00,
2022-12-10 16:55:00,
2022-12-10 17:00:00,
2022-12-10 17:05:00,
2022-12-10 17:10:00,
2022-12-10 17:15:00,
2022-12-10 17:20:00,
2022-12-10 17:25:00,
2022-12-10 17:30:00,
2022-12-10 17:35:00,
2022-12-10 17:40:00,
2022-12-10 17:45:00,
2022-12-10 17:50:00,
2022-12-10 17:55:00,
2022-12-10 18:00:00,
2022-12-10 18:05:00,
2022-12-10 18:10:00,
2022-12-10 18:15:00,
2022-12-10 18:20:00,
2022-12-10 18:25:00,
2022-12-10 18:30:00,
2022-12-10 18:35:00,
2022-12-10 18:40:00,
2022-12-10 18:45:00,
2022-12-10 18:50:00,
2022-12-10 18:55:00,
2022-12-10 19:00:00,
2022-12-10 19:05:00,
2022-12-10 19:10:00,
2022-12-10 19:15:00,
2022-12-10 19:20:00,
2022-12-10 19:25:00,
2022-12-10 19:30:00,
2022-12-10 19:35:00,
2022-12-10 19:40:00,
2022-12-10 19:45:00,
2022-12-10 19:50:00,
2022-12-10 19:55:00,
2022-12-10 20:00:00,
2022-12-10 20:05:00,
2022-12-10 20:10:00,
2022-12-10 20:15:00,
2022-12-10 20:20:00,
2022-12-10 20:25:00,
2022-12-10 20:30:00,
2022-12-10 20:35:00,
2022-12-10 20:40:00,
2022-12-10 20:45:00,
2022-12-10 20:50:00,
2022-12-10 20:55:00,
2022-12-10 21:00:00,
2022-12-10 21:05:00,
2022-12-10 21:10:00,
2022-12-10 21:15:00,
2022-12-10 21:20:00,
2022-12-10 21:25:00,
2022-12-10 21:30:00,
2022-12-10 21:35:00,
2022-12-10 21:40:00,
2022-12-10 21:45:00,
2022-12-10 21:50:00,
2022-12-10 21:55:00,
2022-12-10 22:00:00,
2022-12-10 22:05:00,
2022-12-10 22:10:00,
2022-12-10 22:15:00,
2022-12-10 22:20:00,
2022-12-10 22:25:00,
2022-12-10 22:30:00,
2022-12-10 22:35:00,
2022-12-10 22:40:00,
2022-12-10 22:45:00,
2022-12-10 22:50:00,
2022-12-10 22:55:00,
2022-12-10 23:00:00,
2022-12-10 23:05:00,
2022-12-10 23:10:00,
2022-12-10 23:15:00,
2022-12-10 23:20:00,
2022-12-10 23:25:00,
2022-12-10 23:30:00,
2022-12-10 23:35:00,
2022-12-10 23:40:00,
2022-12-10 23:45:00,
2022-12-10 23:50:00,
2022-12-10 23:55:00,
2022-12-11 00:00:00,
2022-12-11 00:05:00,
2022-12-11 00:10:00,
